Der Aufschluß 11 / 63,H.J. Wilke,Noch einmal Elba,,
Der Aufschluß 11 / 63,H. Kenn,Elba - Fundstellen 1962,,
Der Aufschluß 11 / 63,F. Schmid,"Ein Nachtrag zum ""Zweispitz-Belemnit"" aus dem Untercampan von Misburg bei Hannover, pathologische Ausbildung an Goniotheutis quadrata (BLAINVILLE)",,
Der Aufschluß 11 / 63,G.A. Friedrich,Nochmals Bohuslän,Schalenberge,
Der Aufschluß 11 / 63,H. Dern,Das Sammeln von Edelsteinen,,
Der Aufschluß 11 / 63,D. Grosskreuz,Der Weiß-Jura auf der Hohenmirsberger Platte,,
Der Aufschluß 12 / 63,"E. Preuss, H. Ziehr",Eigenartige Fluoritkristalle aus dem Nabburg-Wölsendorfer Revier in der Oberpfalz,skalenoedrischer Fluorit,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Der Aufschluss\Der Aufschluss als pdf\Der Aufschluss 1963 12 300.pdf
Der Aufschluß 12 / 63,P. Kristl,Wiedersehen mit einer Fundstelle,"Arnbruck bei Viechtal, Bayerischer Wald",
Der Aufschluß 12 / 63,E. Keck,Oberpfälzer  Granate,Irchenrieth (Almandin 25 cm),
Der Aufschluß 12 / 63,G. Göke,Die Massenkalkfossilien des Sauerlandes,,
Der Aufschluß 12 / 63,H. Niemann,Das Vorkommen von vulkanischem Glas in den Tiefsee-Sedimenten des östlichen Südpazifik,,
Der Aufschluß 12 / 63,W. Vontobel,Über drei berühmte Bergkristallfunde in den Schweizeralpen,,
Der Aufschluß 2 / 64,"H. Strunz, Ch. Tennyson","Die sekundären Blei-, Zink- und Kupfermineralien von Wölsendorf","Pyromorphit, Malachit, Azurit",D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Der Aufschluss\Der Aufschluss als pdf\Der Aufschluss 1964 02 300.pdf
Der Aufschluß 2 / 64,H. Beyer,"Titanit vom Forstberg bei Ettringen, Eifel",,
Der Aufschluß 2 / 64,K. Eichbaum,Bernstein im Urstromtal der Elbe bei Hamburg - Harburg,,
Der Aufschluß 2 / 64,H. Leich,Ein Rhamphorhynchus - Rest mit wohlerhaltener Flughaut,,
Der Aufschluß 2 / 64,H. Dern,Die klassische Achatfundstelle im Steinkauelenberg,,
Der Aufschluß 2 / 64,A. Steiner,Mineralogische Wanderung in die Dorfer Alpe - Prägraten in Osttirol,,
Der Aufschluß 2 / 64,H. Scholz,Schöner Fund eines jungtertiären Erbsensteines,,
Der Aufschluß 2 / 64,H. Altmeyer,Fossiliien aus den Rheinablagerungen der Umgebung Kölns,,
Der Aufschluß 2 / 64,G. Göke,Der Trilobit Trimerocephalus mastophthalmus RICHTER im Oberdevon II des Sauerlandes,"Ziegelei Nie, Lethmate",
Der Aufschluß 3 / 64,H. Beyer,Titanitkristalle im Syenit von Pfaffenreuth,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Der Aufschluss\Der Aufschluss als pdf\Der Aufschluss 1964 03 300.pdf
Der Aufschluß 3 / 64,E. Miertzsch,Ein Belemnit mit fünf Spitzen,,
Der Aufschluß 3 / 64,G. Mayer,Die dolomitisierten Ceratiten aus dem Erzbergwerk bei Wiesloch,,
Der Aufschluß 3 / 64,H. Dern,Das Edelsteinschleifen,,
Der Aufschluß 4 / 64,"H. Strunz, E. Seeliger",Epitaxie von Bleiglanz auf Flußspat von Cornwall und Wölsendorf,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Der Aufschluss\Der Aufschluss als pdf\Der Aufschluss 1964 04 300.pdf
Der Aufschluß 4 / 64,G. Göke,Achate aus Mexico,,
Der Aufschluß 4 / 64,P. Bartocha,Diopsid- und Hessonitkristalle vom Piz Tagliola,,
Der Aufschluß 4 / 64,G. Mayer,Noch einmal: Spongeliomorphe Gebilde aus dem Muschelkalk,,
Der Aufschluß 4 / 64,R. Metz,Pseudomorphosen - Trügerische Kristallgestalten,,
Der Aufschluß 5 / 64,"H. Strunz, Ch. Tennyson",Helvin von Tittllling im Bayerischen Wald,"Helvin, Bityit, Beryll, Milarit, Bavenit, Monazit, Samarskit ",D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Der Aufschluss\Der Aufschluss als pdf\Der Aufschluss 1964 05 300.pdf
Der Aufschluß 5 / 64,K. Obenauer,Nach den Edelsteingruben Brasiliens,,
Der Aufschluß 5 / 64,M. Leeuwin,Ein Durchkreuzungsdrilling von Cordierit aus Spanien,,
Der Aufschluß 5 / 64,K. Ohmer,Über einen bemerkenswerten Aufschluß im Trochitenkalk des südlichen Kraichgaus,Nähe Pforzheim,
"Der Aufschluß 7,8 / 64",G. Frenzel,Im Buntsandstein des Pfälzerwaldes,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Der Aufschluss\Der Aufschluss als pdf\Der Aufschluss 1964 07 08 300.pdf
"Der Aufschluß 7,8 / 64",R. Ertl,"Die Ostrea (Crassostrea) Gryphoides Crassissima aus den ""Grundner Schichten"" bei Korneuburg",,
"Der Aufschluß 7,8 / 64",G. Zeschke,Mineralfundstellen in Griechenland,,
"Der Aufschluß 7,8 / 64",H. Altmeyer,Reste devonischer Algenbäume als Rheingerölle,Prototaxites,
"Der Aufschluß 7,8 / 64",H. Grabert,50 Jahre Kontinentaldrift-Theorie,,
"Der Aufschluß 7,8 / 64",H. Scholz,Schöner Röhrenfund aus Quarzeisen,,
"Der Aufschluß 7,8 / 64",C. Thiede,Turmalin aus dem habachtal,,
"Der Aufschluß 7,8 / 64",F. Kerschensteiner,Altes und Neues aus dem Fichtelgebirge,,
"Der Aufschluß 7,8 / 64",S. Bartosch,Bravoit von Maubach,,
"Der Aufschluß 7,8 / 64",A. Hary,Aufschlüsse im Hauptmuschelkalk am luxemburgischen Ufer von Mosel und Saar,,
"Der Aufschluß 7,8 / 64",H. Dern,Das Diamantschleife,,
Der Aufschluß 9 / 64,H. Strunz,Epitaxie Zinnober - Fluorit,,D:\Klaus\+Mineral\Datenbank 03\Literaturdatenbank\Der Aufschluss\Der Aufschluss als pdf\Der Aufschluss 1964 09 300.pdf
Der Aufschluß 9 / 64,"K. Bauer, B. Kett",Fundbericht aus dem nördlichen Oberpfälzer Wald,,
Der Aufschluß 9 / 64,G. Göke,Trilobiten aus dem Kambrium von Böhmen,,
Der Aufschluß 9 / 64,"G. Schäfer, H. Pfefferkorn",Schwarze Quarze aus dem Massenkalk von Iserlohn,,
Der Aufschluß 9 / 64,H.D. Beeger,Schwerspatvorkommen in der Sächsischen Kreide,,
Der Aufschluß 9 / 64,E. Finzel,Funde aus der Oberkreide Hannovers,,
Der Aufschluß 9 / 64,F. Hamm,Erdgas sowie Werksgas im Boden des Hannoverlandes,,
Der Aufschluß 9 / 64,R. Ertl,Ein Seeigel aus dem Leithakalk,,
Der Aufschluß 9 / 64,P. Bartocha,Farbige Turmaline vom Kinzigtal,Ohlsbach,
Der Aufschluß 10 / 64,F. Kirchheimer,Die Entdeckungsgeschichte des Uranvorkommens bei Menzenschwand im südlichen Schwarzwald,,
Der Aufschluß 10 / 64,H. Leupold,Kongsberg in Norwegen,,
Der Aufschluß 10 / 64,G. Göke,Trilobiten aus dem amerikanischen Silur,,
Der Aufschluß 10 / 64,R. Ertl,3000 Jahre Tauerngoldbergbau,,
Der Aufschluß 10 / 64,G. Mayer,Muschelkalkaufschlüsse im südlichen Kraichgau,Ispringen,
Der Aufschluß 2 / 65,W. Lieber,Zeolith-Vorkommen in Süd-Brasilien,Das Antas - Tunnel,
Der Aufschluß 2 / 65,C. Rée,"Neue Uranfundpunkte am Donnersberg, Pfalz",,
Der Aufschluß 2 / 65,H.W. Bültemann,"Vorläufige erzmikroskopische Untersuchungsergebnisse von Proben aus dem Wildensteiner Tal, Donnersberg, Pfalz",,
Der Aufschluß 2 / 65,K. Brandt,Ein neuer Fund von Lenna schmdti im Sauerland,,
Der Aufschluß 2 / 65,H. Seeling,Die Bergwerke zu Falun,,
Der Aufschluß 2 / 65,L. Fruth,Eine Quarzpseudomorphose nach Quarz,,
Der Aufschluß 4 / 65,A. Forster,Vorkommen von Beryll im Pegmatit von Hagendorf-Süd,,
Der Aufschluß 4 / 65,K. Kontrus,"Die Funde der Beryllium-Minerale Phenakit, Milarit und Gadolinit in den Ostalpen",,
Der Aufschluß 4 / 65,G. Mayer,Wurzelröhrchen (Rhizosolenien) aus dem Muschelkalk,,
Der Aufschluß 4 / 65,L. Fruth,Quarze aus der Oberpfalz,,
Der Aufschluß 6 / 65,G. Göke,Die mikroskopische Untersuchung von Torfdolomiten,,
Der Aufschluß 6 / 65,F. Bättig,Marokkofahrt 1964,,
Der Aufschluß 6 / 65,B. Schillat,Nachweis von Erdbeben in Höhlen,,
Der Aufschluß 6 / 65,K.H. Himmelein,"Mokkatam, die Steinbrüche der Pharaonen",,
Der Aufschluß 6 / 65,D. Gebauer,Eine Spanienfahrt,,
Der Aufschluß 9 / 65,K. Walenta,Die Grube Ursula bei Welschensteinach und die Grube Ludwig im Adlersbach bei Hausach - Ein Beitrag zur Geschichte des Kinzigtäler Berbbaus,,
Der Aufschluß 9 / 65,G. Hauerstein,Coelestin aus dem mittleren Alpinen Muschelkalk südwestlich der Kampenwand (Chiemgauer Alpen),,
Der Aufschluß 9 / 65,H. Ruppe,"Claro, Tessin",,
Der Aufschluß 9 / 65,C. Kluth,Zu einigen Mineralien der Grube Neuglück bei Wittichen,,
Der Aufschluß 9 / 65,H.J.Lierl,Museen im Solnhofener Plattenkalkgebiet,,
Der Aufschluß 12 / 65,M. Guntau,"200 Jahre  Sammlungen der Bergakademie Freiberg, Sachsen",,
Der Aufschluß 12 / 65,R. Hofmann,"Der Schwerspat von Eisen, Saarland",,
Der Aufschluß 12 / 65,A. Martens,Pilinit und Helvin von Striegau,"Bavenit, Helvin",
Der Aufschluß 12 / 65,G. Pistulka,"Mineralfundstellen bei Linz, Donau",,
Der Aufschluß 12 / 65,O. Klages,Violett gefärbte Seelilien,,
Der Aufschluß 12 / 65,K. Kontrus,"Dunkelroter Rutilkristall im Milchquarz vom Herzogberg bei Modriach, Steiermark",,
Der Aufschluß 12 / 65,L. Scheuenpflug,Ein Zufallsfund: Unterkiefer eines Halbpanzernashorns in einer Baugrube,,
Der Aufschluß 12 / 65,H. Leich,Zu den Sammlungen im Solnhofener Plattenkalkgebiet,,
Der Aufschluß 2 / 66,H. Grabert,"Zinnstein in Rodonia, Brasilien",Cassiterit,
Der Aufschluß 2 / 66,A. Jaschke,Fluoresziernde Chalcedonknollen aus dem Buntsandstein,Kulmbach,
Der Aufschluß 2 / 66,F. Pribitzer,"Die Mineralienlagerstätten im Serpentingebiet von Kraubath, Obersteiermark",,
Der Aufschluß 4 / 66,W. Simon,Erdgeschichte der Dolomiten,,
Der Aufschluß 4 / 66,A. Strasser,"Axinit und andere Mineralien vom Diabasbruch bei Saalfelden, Salzburg",,
Der Aufschluß 4 / 66,O. Klages,Schlangensterne aus dem unteren Lias / Rhät am schwarzen Berge bei Helmstedt,,
Der Aufschluß 4 / 66,H. Ruppe,Val Calanca - Graubünden,,
Der Aufschluß 4 / 66,G. Fricke,"Molybdänglanzfund im Artenberg bei Steinach, Kinzigtal",,
Der Aufschluß 5 / 66,H. Meixner,Der sogenannte Aragonitsinter aus Osttirol,,
Der Aufschluß 5 / 66,F. Bättig,"Riesencalcitkluft im Eisenbergwerk Gonzen, Schweiz",,
Der Aufschluß 5 / 66,E. Jörg,Eine Wand mit Versteinerungen aus dem schwarzen Jura von Holzmaden in den Landessammlungen für Naturkunde Karlsruhe,,
Der Aufschluß 5 / 66,O. Rummel,Krebsfunde aus dem Oligozän von Helmstedt,,
Der Aufschluß 5 / 66,H. Gruner,"Über die Mineralführung der sogenannten Edelsteinseife im Seufzergründel bei Hinterhermsdorf, Elbsandsteingebirge",,
Der Aufschluß 5 / 66,Dieter Gebauer,Gipskristalle aus dem Burgenland,,
"Der Aufschluß 7,8 / 66",W.Simon,Präkambrische Petrefakten und das Alter der ältesten Lebewesen,,
"Der Aufschluß 7,8 / 66",H. Kowalski,Die grapholitenführenden Diluvialgeschiebe Norddeutschlands und ihre stratigraphische Stellung,,
"Der Aufschluß 7,8 / 66",R. Wenger,"Conodonten aus dem oberen Muschelkalk der Brakeler Muschelkalkschwelle, Kreis Höxter",,
"Der Aufschluß 7,8 / 66",G. Sansoni,Rotgültigerze aus dem nördlichen Westerzgebirge - Ein Vergleich zwischen alten und neuen Funden,"Proustit, Pyrargyrit",
"Der Aufschluß 7,8 / 66",G. Mayer,Ein bedeutender Wellendolomitaufschluss am Nordrand des Schwarzwaldes: Die Ziegelegrube Eder bei Ittersbach,,
"Der Aufschluß 7,8 / 66",K. Langer,Rezente Höhlenperlen im Ruhrgebiet,,
"Der Aufschluß 7,8 / 66",F. Pfaffl,Die Blötz bei Bodenmais,Pegmatit,
"Der Aufschluß 7,8 / 66",H. Grabert,Dehnt sich die Erde aus ?,,
"Der Aufschluß 7,8 / 66",W. Vontobel,"Geologische, mineralogische und petrographische Knacknüsse aus dem Zermattergebiet",,
"Der Aufschluß 7,8 / 66",C. Kluth,Ein Beitrag zur Geschichte der Kupfer-Wismut-Erze - Synonyma und Homonymie von Wittichenit und Emplektit,,
Der Aufschluß 9 / 66,H. Weninger,"Strontianit aus der Magnesitlagerstätte Oberdorf an der Laming, Steiermark",,
Der Aufschluß 9 / 66,F. Kirchhoff,Chemisch-Biologisches zur Frade der Entstehung des Dolomits,,
Der Aufschluß 9 / 66,G. Mayer,Spongeliomorphe Gebilde aus dem Wellenkalk von Leimen bei Heidelberg,,
Der Aufschluß 9 / 66,A. Schenck,Über grünumrindete Feuersteine,,
Der Aufschluß 9 / 66,"M. Dietrich, R. Dietrich",Via Mala,,
Der Aufschluß 9 / 66,H. Meier,Im Steinkaulenberg bei Idar-Oberstein,,
Der Aufschluß 11 / 66,H. W. Bültemann,Über einige neue Uranmineralien,,
Der Aufschluß 11 / 66,H. Altmeyer,Zur Bestimmung verkieselter Hölzer aus den Rheinablagerungen bei Köln,,
Der Aufschluß 11 / 66,"K. Kautz, G. Weitz","Ein gemeinsames Vorkommen von Antlerit und Chalkanthit aus Maden-Ergani, Türkei",,
Der Aufschluß 11 / 66,K.H. Spiess-Reitmeyer,Strontianit im Münsterland,,
Der Aufschluß 11 / 66,G. Mayer,Ein Ceratites (Ceratites ?) sublaevigatus WENGER fastigatus und zwei weitere Ceratiten mit fastigatus - Merkmalen,,
Der Aufschluß 11 / 66,M. Giessler,Agnostiden in Geschieben des Kambrium aus den Kiesgruben bei Jagel in Schleswig,Trilobiten,
Der Aufschluß 1 / 67,W. Hehner,Die Blei- und Silbererzgrube Aurora bei Idar-Oberstein,,
Der Aufschluß 1 / 67,G.Göke,Die Konservierung von Fossilien und Grabungsfunden mit PVC,,
Der Aufschluß 1 / 67,C. Kluth,Über ein Vorkommen von Emplektit zu Bieber in Hessen,,
Der Aufschluß 1 / 67,D. Beeger,Ein Vorkommen von Korund in Mazedonien,Prilep,
Der Aufschluß 1 / 67,W. Seemann,Aufschlüsse in den Grenzschichten zwischen Bundsandstein und Muschelkalk am östlichen Schwarzwaldrand,,
Der Aufschluß 1 / 67,M. Giessler,Aus den sedimentären Geschieben Nordeutschlands,,
Der Aufschluß 1 / 67,R. Wenger,Conodonten aus dem unteren Muschelkalk der Brakeler Muschelkalkschwelle,,
Der Aufschluß 1 / 67,H. Keupp,Einige Seltenheiten aus dem Fränkischen Jura,,
Der Aufschluß 1 / 67,D. Pohl,Mineralien aus Australien,,
Der Aufschluß 1 / 67,H. Seeling,Schwefelminen bei Aragona auf Sizilien,,
Der Aufschluß 1 / 67,S. Bartosch,Eine Rumänienfahrt,,
Der Aufschluß 1 / 67,H. Dern,Edelsteinschliffe im Wandel der Zeit,,
Der Aufschluß 1 / 67,H. J. Meyer - Marsilius,Petrographie im Tessin,,
Der Aufschluß 2 / 67,F. Schumacher,Die deutschen Blei- und Zinklagerstätten,,
Der Aufschluß 2 / 67,E. Kittl,"Über die Entstehung von Erzlagerstätten, erläutert am Beispiel einiger Kupfererzvorkommen in Argentinien",,
Der Aufschluß 2 / 67,D. C. Pohl,"Über die Krokoitfundstelle bei Dundas, Tasmanien",,
Der Aufschluß 3 / 67,"J von Raumer, R. Martin",Kluftfülung in Bündnershciefern des Domleschg,,
Der Aufschluß 3 / 67,R. H. Schatz,Scheelitfund im Steinbruch Menzenschwand-Vorderdorf im südlichen Schwarzwald,,
Der Aufschluß 3 / 67,R. Mundlos,Versteinerte Schwämme,,
Der Aufschluß 3 / 67,H. Hager,"Ausbleichender Schwerspat von der Grube Clarashall, Baumholder",,
Der Aufschluß 3 / 67,G. Müller,"Pseudomalachit und Libethenit von Düppenweiler, Saarlouis",,
Der Aufschluß 3 / 67,G. Göke,Neoprobolium oklahomae RICHARDSON,Trilobit,
Der Aufschluß 3 / 67,R.H. Schatz,Über ein Kupfererführendes Paralleltrum des Uranerzvorkommens bei Menzenschwand im Südschwarzwald,,
Der Aufschluß 3 / 67,H. Seeling,Quecksilber am Monte Amiata,,
Der Aufschluß 5 / 67,W. Zimmerle,Ein detrischer Dumortierit-Drilling,,
Der Aufschluß 5 / 67,W. Lorenz,Über Muschelkalkaufschlüsse in Zental-Lippe,,
Der Aufschluß 5 / 67,K. Walenta,Die Mineralien des Granitsteinbruches von Menzenschwand im südlichen Schwarzwald,,
Der Aufschluß 6 / 67,W. Simon,"Über die beiden Arten, der Gesteinswelt zu begegnen - ästhetische und naturwissentschaftliche Betrachtung",,
Der Aufschluß 6 / 67,"F. Pfaffl, M. Niggemann",Tracht und Habitus von Turmalinkristallen aus einigen Pegmatiten des Bayerischen Waldes,,
Der Aufschluß 6 / 67,K. Murr,Erschließung und Nutzung der Erdwärme,,
"Der Aufschluß 7,8 / 67",A. Lebherz,Mineraliensammler in der Oberpfalz,,
"Der Aufschluß 7,8 / 67",H. Ruppe,"Val Camadra, Tessin",,
"Der Aufschluß 7,8 / 67",H.W. Pfefferkorn,Radialstrahlige Quarzkugeln aus einem Barytgang in Portugal,,
"Der Aufschluß 7,8 / 67",G. Mayer,Problematika aus dem Wellenkalk von Diedesheim bei Neckarelz,,
"Der Aufschluß 7,8 / 67",R.H. Schatz,Über einen CoNi-Arsenide führenden Gang im Malsburggranit bei Wieslet im südwestlichen Schwarzwald,,
"Der Aufschluß 7,8 / 67",M. Giessler,"Eine größere Schollenabsenkung am Steilufer von Langballigholz, Flensburger Förde",,
"Der Aufschluß 7,8 / 67",H. Dern,Augitkristalle von Daun in der Eifel,,
"Der Aufschluß 7,8 / 67","D. Neubauer, W. Reiss",Mineralien aus dem Spessart,,
"Der Aufschluß 7,8 / 67",W. Strohschneider,Neues über Elba- Fundstellen,,
"Der Aufschluß 7,8 / 67","H. Rodewald, J. Schwenzer",Ein bemerkenswerter Geschiebefund aus dem oberen Kambrium,Trilobiten,
"Der Aufschluß 7,8 / 67",S. Bartosch,Auf Pantoffelsuche,Calceola sandalina,
"Der Aufschluß 7,8 / 67",P. Levin,Ein Arthropode (Dromiopsis ?) vom Braunberg bei Aalen in der schwäbischen Alb,,
"Der Aufschluß 7,8 / 67",F. Kirchhoff,Kryolith - der Schlüssel zur Aluminiumindustrie,,
"Der Aufschluß 7,8 / 67",U. Heidtke,"Kreidefossilien vom Kassenberg in Mülheim, Ruhr",,
"Der Aufschluß 7,8 / 67",E. Thommen,"Mineralogische Exkursionen im Gebiet der Saualpe, Kärnten",,
Der Aufschluß 9 / 67,"F. Westphal, I. Westphal",Die Pflasterzahnsaurier (Placodontia ) der germanischen Trias,,
Der Aufschluß 9 / 67,G. Müller,"Zur Bergbautechnik des historischen Bergbaus bei Wallerfangen, Saar",,
Der Aufschluß 9 / 67,H. Kluge,Eine Fundstelle für Datolith und Ilvait bei Clausthal-Zellerfeld,,
Der Aufschluß 4 / 68,P. Ramdohr,Aus meinen mineralogisch-geologischen Reisen - Teil I : Namib-Südafrika,,
Der Aufschluß 4 / 68,H.W. Franke M.A. Geyh,Übergeordnete Gesichtspunkte bei der Auswahl von Sinterproben für C-14-Datierungen,,
Der Aufschluß 4 / 68,G. Friedrich,Taflige Bleiglanze und Magnetkiesrosen aus der Sierra de Cartagena in Spanien,,
Der Aufschluß 4 / 68,K. Müller,Jenseits der Mikromounts,,
Der Aufschluß 4 / 68,"M. Niggemann, F. Pfaffl",Die Pegmatitmineralien von Poschingerhütte bei Arnbruck im Bayerischen Wald,,
Der Aufschluß 4 / 68,A. Richter,Ein Fundpunkt von Fossilien aus dem Braunjura Delta,,
Der Aufschluß 6 / 68,C. Foltin,Harmotom vom Obersulzbachtal in den Hohen Tauern,,
Der Aufschluß 6 / 68,F. Kutscher,Zur Forführung und Intensivierung der Hunsrückschiefer-Forschung,,
Der Aufschluß 6 / 68,A. Strauss,Fossile Wanzen aus dem Pliozän von Willershausen,,
Der Aufschluß 6 / 68,"S. Verdinek, P. A. Huber","Bernstein, Schlaining, Rumpersdorf - Mineralienfundstellen im Burgenland, Österreich",,
Der Aufschluß 6 / 68,B. Roeck,Ehemalige Interessenten für Geologie in Augsburg und dortige Fundmöglichkeiten,,
Der Aufschluß 6 / 68,M. Stöhr,Fundmöglichkeiten in einer Ziegeleitongrube in Berg bei Donauwörth,Mittelmiozän,
Der Aufschluß 6 / 68,H. Dern,Achatphotographie und Achatmalerei,,
Der Aufschluß 6 / 68,"F. Albrecht, H. J. Moser","Mineralfundplätze im Regenkreis, Ostbayern",,
Der Aufschluß 6 / 68,E. Kofler,"Die Granatfundstelle am Lucknergraben bei Radentheim in Kärnten, Österreich",,
Der Aufschluß 9 / 68,W. Simon,Petrefakt oder Fossil - Die Frage nach dem rechten Namen,,
Der Aufschluß 9 / 68,"W. Kräusel, W. Simon",Über Fossilien : hundert Buchtitel ausgewählt,!,
Der Aufschluß 9 / 68,H. Hasselböck,Das Dichroskop,,
Der Aufschluß 9 / 68,F. Pfaffl,Über Andalusit von der Blötz im Bayerischen Wald,,
Der Aufschluß 9 / 68,G. Laub,"Ein sehenswerter Granit-Aufschluß im Okertal, Harz",,
Der Aufschluß 9 / 68,H. Pfeiffer,Kunstoffe als Hilfsmittel für den Sammler,,
Der Aufschluß 1 / 69,G. Fuchs,Wenig bekannte Vulkane der westlichen Eifel,,
Der Aufschluß 1 / 69,K. Schäfer,"Ein beachtlicher Fund von Dadoxylon sp. aus dem Oberrotliegenden von Schallodenbach, Pfälzer Bergland",verkieseltes Holz,
Der Aufschluß 1 / 69,F. Pfaffl,"Allanit (Orthit) von Tittling, Bayerischer Wald",,
Der Aufschluß 2 / 69,G. Gross,Über Flächenverteilung und Symmetrie bei Quarzzwillingen,,
Der Aufschluß 2 / 69,A. Strasser,Tirolit in Salburg,"Schwarzleo, Pinzgau",
Der Aufschluß 3 / 69,H. Strunz,Der blaue Zoisit von Tansania,,
Der Aufschluß 3 / 69,E.G. Schulze,Kluftmineralisationen in den Diabasen des nördlichen Oberharzes,,
Der Aufschluß 3 / 69,V. Schweizer,Radiographien rezenter Schalen,,
Der Aufschluß 3 / 69,K.H. Schäfer,"Die Radioaktivität des Rotliegenden im Raume von Olsbrücken, Pfälzer Bergland",,
Der Aufschluß 5 / 69,P. Ramdohr,Aus meinen mineralogisch-geologischen Reisen - Teil II : Australien,,
Der Aufschluß 5 / 69,H. Beyer,Tracht und Habitus von Sanidinkristallen vom Laacher See,,
Der Aufschluß 5 / 69,H. Wölfel,Dünnschliffaufnahme vom Borsteinquarz aus dem Odenwald,,
Der Aufschluß 5 / 69,H. Altmeyer,Reicher Fundort für Prototaxiten in Uckerath,,
Der Aufschluß 5 / 69,H. Gruner,Dauerausstellung des Diamantenfonds der UdSSR in Moskau,,
"Der Aufschluß 7,8 / 69",W. Lieber,Gediegene Metalle,,
"Der Aufschluß 7,8 / 69",P. Ramdohr,Erzmikroskopie und was wir aus Ihren Methoden erschließen können,,
"Der Aufschluß 7,8 / 69",F. Kirchheimer,Das Rheingold,,
"Der Aufschluß 7,8 / 69",M. Schürmann,Über Zementquarzite in der Umgebund Düsseldorfs,,
"Der Aufschluß 7,8 / 69",D. Schleyer,Die Gerölle von plutonischen Gesteinen im Soester Grünsandstein,,
"Der Aufschluß 7,8 / 69",G. Laub,Fundstellen der Venediger im Oberharz,,
"Der Aufschluß 7,8 / 69","H.W. Bültemann, E. Strehl",Uranvorkommen im Saar-Nahegebiet,,
"Der Aufschluß 7,8 / 69",O. Popp,Auf Klippensuche in Südwest,,
"Der Aufschluß 7,8 / 69",G.Göke,Trilobiten aus dem böhmischen Wenlock,,
"Der Aufschluß 7,8 / 69",W. Fischer,"Ein ehemaliger Zinnoberbergbau auf der Turracher Höhe, Kärnten",,
"Der Aufschluß 7,8 / 69",A. Glomb,Die Lügensteine des Professor Beringer in Würzburg,,
Der Aufschluß 9 / 69,K. Götzendorfer,Türkeireise mit den Augen eínes Bergmannes gesehem,,
Der Aufschluß 9 / 69,A. Weiss,"Beobachtungen ander Colemanitlagerstätte Emet in der Provinz Kütahya, Anatolien",,
Der Aufschluß 9 / 69,H. Altmeyer,Einige Beobachtungen zu der Frage nach dem Ostrand der Jüngeren Niderterasse bei Köln,,
Der Aufschluß 9 / 69,G. Göke,Trilobiten aus der estnischen Kukruse-Stufe,,
Der Aufschluß 9 / 69,A. Glomb,Die Formenfülle der Steinkorallen,,
Der Aufschluß 9 / 69,F. v.d. Hocht,Carcharodon angustidens AGASSIZ,,
Der Aufschluß 10 / 69,"G. Gerhard, U. Steinkamm",Über ein neues Gersdorffit-Rotnickelkies-Vorkommen und einige ander Mineralien aus dem Okertal im Harz,,
Der Aufschluß 10 / 69,"W. Homann, H.J. Pickel","Fluoreszierende Mineralien vom Katzbuckel, Odenwald",,
Der Aufschluß 10 / 69,"F. Krämer, H. Kunz",Ein Pleistozänaufschluß im Oberrheingraben zwischen Ettlingen und Malsch,,
Der Aufschluß 10 / 69,G. Göke,Selbsbau einer leistungsfähigen UV-Lampe,,
Der Aufschluß 12 / 69,K. Walenta,Silbermineralien aus der Grube Clara bei Oberwolfach im mittleren Schwarzwald,,
Der Aufschluß 12 / 69,U. Boerner,"Deerit, Howieit, Zussmannit- neue selten Mineralien aus Nordkalifornien",,
Der Aufschluß 12 / 69,H. der,Mineralogie und Photographie,,
Der Aufschluß 12 / 69,R. Feddern,Kristalltracht eines Markasits vom Verbundwerg Bergmannsglück-Westerholtin Gelsenkirchen-Buer,cartesischer Zwilling !,
Der Aufschluß 12 / 69,Redaktion,Tragbares Röntgen-Fluoreszenz-Spektrometer zur Elementaranalyse,,
Der Aufschluß 1 / 70,"H. Strunz, Ch. Tennyson, P.J. Uebel","Cordierit- Morphologie, physiklaische Eigenschaften, Struktur, orientierte Verwachsungen und Einschlüsse",,
Der Aufschluß 1 / 70,P. Paulitsch,Hessische Mineralien,,
Der Aufschluß 1 / 70,W. Lieber,Arsenkies - Drillinge von Trepca,,
Der Aufschluß 1 / 70,"P. Fenoll Hach-Ali, J.Ottemann","Linneit und Bravoit von Fredericktown, Missouri",,
Der Aufschluß 1 / 70,"E. Seeliger, D. Rose","Ein geologisch junger ""Tucholith"" und seine Paragenesis in den Rücken des Kupferschiefers vom Graf-Hohenthalschacht bei Helbra unweit Eisleben",,
Der Aufschluß 1 / 70,"E. Schott, J. Ottemann",Stylolithen und ihre Analyse mit der Elektronenmikrosonde,,
Der Aufschluß 1 / 70,H. Bank,"Mineralfundstellen in der Umgebung von Governador Valadares in Minas Geraes, Brasilien",,
Der Aufschluß 1 / 70,"R. Adler, J. Hintze",Hydrogeologische Untersuchungen im Oberharz,,
Der Aufschluß 3 / 70,W. Bitterlich,Altes Bergwerk mit neuen Aufgaben,,
Der Aufschluß 3 / 70,G. Göke,Zur Radioaktivität von Mineralien,,
